the max acc is 9930
no.	acc	ninas	ntk	tot
9930	73.493	1.400	0.425	1.825
===========================================================================
the problems are here (45):
no.	acc	ninas	ntk	tot
7127	67.160	-0.379	1.588	0.422	0.043
11850	67.207	-0.364	-0.349	0.408	0.044
5559	46.707	-0.257	-0.586	0.301	0.044
9616	63.740	-0.101	-0.069	0.145	0.044
11160	61.460	-0.147	-0.444	0.192	0.044
12921	67.720	-0.376	-0.415	0.421	0.045
14642	56.800	-0.222	-0.462	0.266	0.045
1750	62.453	-0.029	-0.059	0.074	0.045
13823	68.467	-0.378	0.584	0.423	0.045
2240	66.673	-0.375	0.524	0.421	0.046
13132	68.800	-0.379	2.564	0.425	0.046
13568	66.500	-0.366	-0.415	0.412	0.046
14208	64.053	-0.378	0.552	0.425	0.047
6269	69.087	-0.370	0.586	0.417	0.047
7281	67.250	0.183	0.061	-0.135	0.048
14601	63.750	-0.372	0.603	0.422	0.050
10233	70.330	-0.351	1.542	0.401	0.050
1811	65.673	0.441	1.235	-0.390	0.050
10605	67.260	-0.372	0.678	0.423	0.051
11460	47.400	-0.309	-0.591	0.359	0.051
11432	62.640	-0.370	-0.394	0.421	0.051
6561	62.073	-0.369	-0.423	0.421	0.051
285	68.887	-0.370	0.585	0.421	0.052
8929	68.480	-0.367	0.594	0.420	0.054
7948	67.470	-0.365	-0.350	0.419	0.054
15144	68.980	-0.370	2.501	0.424	0.054
4673	56.320	-0.366	0.501	0.420	0.054
3227	62.193	-0.081	-0.101	0.135	0.055
4803	61.387	-0.364	-0.419	0.419	0.056
13032	70.030	-0.366	0.587	0.422	0.056
8312	68.847	-0.369	0.645	0.426	0.057
2002	62.067	-0.356	-0.423	0.414	0.057
5302	67.300	-0.363	-0.415	0.420	0.058
14313	69.340	-0.365	2.525	0.422	0.058
3682	68.670	-0.365	1.511	0.423	0.058
9905	67.050	-0.365	-0.415	0.424	0.059
4735	56.407	-0.362	-0.438	0.420	0.059
2664	66.887	-0.357	-0.415	0.417	0.060
5503	68.400	-0.359	1.520	0.420	0.060
3538	69.180	-0.364	1.591	0.425	0.061
15544	68.410	-0.364	0.586	0.425	0.061
14535	65.587	-0.364	1.484	0.425	0.061
7292	68.760	-0.362	0.587	0.425	0.063
15151	67.980	-0.359	0.598	0.423	0.064
9367	65.430	-0.359	0.549	0.423	0.064
2660	67.873	-0.359	1.501	0.423	0.065
8704	67.880	-0.354	-0.350	0.419	0.065
7237	69.200	-0.354	0.588	0.420	0.066
4045	62.500	-0.358	-0.355	0.424	0.066
3670	67.240	-0.357	-0.350	0.424	0.068
10868	62.260	-0.354	-0.420	0.422	0.068
8533	68.100	-0.352	-0.351	0.422	0.069
1723	65.047	-0.309	-0.407	0.378	0.070
3640	69.307	-0.355	0.585	0.425	0.070
2553	69.507	-0.350	0.587	0.421	0.071
11760	63.740	0.099	-0.296	-0.028	0.071
7834	65.207	0.172	-0.215	-0.101	0.071
5440	69.630	-0.351	1.650	0.423	0.071
8415	70.070	-0.354	0.585	0.425	0.072
11154	56.450	-0.319	-0.482	0.391	0.072
990	69.020	-0.351	1.613	0.423	0.072
2600	67.000	-0.350	-0.349	0.422	0.072
8384	64.100	-0.043	-0.081	0.115	0.072
794	61.893	-0.351	-0.424	0.423	0.072
4845	63.330	-0.153	-0.091	0.226	0.072
5090	68.793	-0.351	2.567	0.423	0.073
9815	66.580	-0.350	-0.415	0.423	0.074
5399	62.433	-0.349	0.611	0.423	0.074
14658	65.940	0.203	0.069	-0.128	0.075
8319	67.200	-0.349	-0.350	0.424	0.075
424	62.513	-0.341	-0.420	0.416	0.075
3744	64.470	-0.336	0.529	0.412	0.075
6170	69.300	-0.350	1.547	0.426	0.075
165	69.253	-0.350	0.584	0.426	0.076
6843	63.490	-0.332	-0.356	0.408	0.076
3503	68.160	-0.347	2.490	0.423	0.076
12607	62.870	-0.349	-0.422	0.425	0.076
1108	63.547	-0.341	0.528	0.417	0.076
12856	62.447	-0.104	-0.087	0.180	0.076
14102	64.947	-0.322	0.567	0.399	0.078
1148	68.873	-0.344	0.587	0.422	0.078
4755	61.953	-0.343	-0.419	0.421	0.078
15250	65.220	0.002	-0.032	0.077	0.079
14946	64.013	-0.097	-0.065	0.176	0.079
463	65.633	0.046	-0.302	0.033	0.079
6655	69.693	-0.347	0.588	0.426	0.079
2956	62.640	-0.341	-0.389	0.421	0.079
2886	69.440	-0.344	1.605	0.424	0.080
15053	61.720	-0.345	0.514	0.425	0.080
13578	70.140	-0.344	1.576	0.424	0.080
1354	62.080	-0.343	-0.421	0.425	0.082
11238	67.427	-0.341	-0.349	0.423	0.082
2658	68.707	-0.341	0.608	0.425	0.083
2789	67.407	-0.334	-0.415	0.417	0.083
13329	61.567	-0.341	-0.422	0.425	0.083
801	68.313	-0.337	0.591	0.421	0.084
4692	67.353	-0.330	-0.350	0.415	0.085
10239	69.250	-0.299	0.626	0.384	0.085
5667	67.590	-0.336	-0.347	0.422	0.086
3015	67.580	-0.337	-0.415	0.423	0.086
9994	67.270	0.105	-0.396	-0.019	0.086
7758	66.320	-0.272	-0.419	0.358	0.086
14276	58.680	-0.332	0.529	0.418	0.087
11742	67.380	-0.329	-0.350	0.416	0.087
2321	57.860	-0.319	-0.431	0.406	0.087
10707	66.980	-0.332	-0.350	0.420	0.088
166	62.093	-0.327	-0.428	0.416	0.089
7152	69.700	-0.330	1.536	0.419	0.089
2722	62.053	-0.334	-0.424	0.423	0.089
3436	62.450	-0.332	-0.353	0.421	0.090
12516	62.330	-0.335	-0.424	0.425	0.090
12472	58.180	0.347	1.118	-0.256	0.091
4463	67.890	-0.325	0.545	0.416	0.091
3719	66.810	-0.333	-0.415	0.424	0.091
14888	69.140	-0.333	0.585	0.425	0.091
5622	63.950	-0.294	-0.330	0.386	0.092
9109	67.010	-0.333	-0.415	0.425	0.092
11064	68.640	-0.321	1.490	0.414	0.093
1778	66.980	-0.332	-0.415	0.425	0.093
1274	61.693	-0.277	0.515	0.371	0.094
13361	65.340	-0.327	0.576	0.421	0.094
11905	62.720	-0.316	-0.355	0.410	0.094
10933	67.947	-0.329	-0.350	0.423	0.094
15316	67.407	0.168	-0.394	-0.073	0.095
4717	68.467	-0.318	1.567	0.414	0.095
14660	62.740	-0.313	-0.359	0.409	0.096
9196	65.180	0.019	-0.053	0.078	0.096
5452	46.200	-0.262	-0.609	0.358	0.096
139	65.187	0.484	1.244	-0.386	0.097
8677	64.360	-0.101	-0.050	0.199	0.098
1857	53.827	-0.038	-0.356	0.137	0.098
886	63.247	-0.325	-0.354	0.423	0.098
3119	68.840	-0.304	1.586	0.403	0.099
5314	65.490	-0.023	-0.079	0.124	0.100
3150	67.300	-0.322	-0.415	0.422	0.101
11672	63.800	-0.069	-0.058	0.170	0.102
2450	61.873	-0.319	-0.421	0.421	0.102
227	69.153	-0.316	0.608	0.418	0.102
12412	57.360	-0.053	-0.245	0.156	0.103
174	68.040	-0.319	-0.350	0.422	0.103
6628	68.380	-0.322	0.585	0.425	0.103
3274	67.247	-0.318	-0.415	0.423	0.104
9219	67.060	-0.319	-0.350	0.423	0.104
2504	67.227	-0.153	-0.446	0.257	0.105
6293	68.587	-0.318	0.587	0.423	0.105
9308	68.440	-0.318	0.553	0.423	0.106
5159	47.253	-0.246	-0.613	0.351	0.106
12161	68.390	-0.315	0.583	0.422	0.107
11198	70.220	-0.317	0.581	0.423	0.107
8280	61.707	-0.312	0.514	0.420	0.109
15617	62.260	-0.290	0.519	0.399	0.109
7072	62.760	0.290	1.200	-0.181	0.109
98	63.653	0.062	-0.252	0.047	0.109
14927	67.380	-0.315	-0.349	0.424	0.109
6407	62.353	-0.315	-0.422	0.423	0.109
2171	62.120	-0.313	-0.360	0.422	0.109
4939	58.380	-0.311	0.497	0.420	0.109
9369	67.313	-0.313	-0.349	0.422	0.110
6936	58.880	-0.101	-0.380	0.211	0.110
6070	62.240	-0.306	-0.357	0.417	0.111
5288	67.633	-0.308	-0.352	0.421	0.112
2258	62.153	-0.289	-0.421	0.401	0.113
8668	67.520	-0.312	-0.325	0.424	0.113
666	68.200	-0.313	0.581	0.426	0.113
14896	67.093	-0.311	-0.415	0.424	0.113
5907	67.187	-0.290	-0.394	0.403	0.113
5477	67.287	-0.301	-0.414	0.414	0.113
3588	64.947	0.206	1.219	-0.092	0.114
746	64.060	0.306	1.193	-0.192	0.114
6421	67.140	-0.306	-0.415	0.421	0.114
11333	57.760	-0.300	-0.437	0.415	0.115
8693	68.170	-0.289	0.537	0.403	0.115
3450	66.210	-0.277	1.514	0.393	0.115
8697	62.240	-0.302	-0.419	0.418	0.115
9377	46.730	-0.229	-0.586	0.344	0.115
12239	67.593	-0.307	-0.350	0.423	0.116
11537	68.373	-0.309	0.582	0.425	0.116
10802	64.820	-0.156	-0.401	0.272	0.116
9279	69.333	-0.305	0.583	0.422	0.116
7599	65.440	-0.305	1.615	0.422	0.117
12135	68.630	-0.287	0.597	0.405	0.118
9664	63.710	-0.305	0.520	0.424	0.118
513	65.200	-0.227	-0.397	0.346	0.119
3836	65.960	-0.299	-0.416	0.419	0.119
12968	62.730	-0.281	-0.268	0.400	0.119
1660	46.987	-0.244	-0.589	0.363	0.119
12373	67.393	-0.305	-0.350	0.424	0.120
1715	63.560	-0.218	-0.404	0.338	0.120
8176	68.460	-0.305	0.585	0.425	0.120
12329	47.170	-0.263	-0.614	0.384	0.120
12167	65.530	0.580	0.898	-0.459	0.121
3417	65.340	0.503	0.892	-0.381	0.121
437	47.027	-0.194	-0.508	0.315	0.121
12890	65.510	-0.090	0.535	0.212	0.121
10513	65.040	-0.085	-0.228	0.206	0.121
1918	62.847	-0.294	-0.421	0.416	0.121
9473	61.720	-0.301	-0.420	0.422	0.122
4348	50.300	-0.053	-0.330	0.175	0.122
11925	64.130	-0.303	0.551	0.425	0.122
3778	67.487	-0.301	-0.351	0.423	0.122
11186	62.020	-0.297	-0.420	0.420	0.122
5938	69.060	-0.301	1.550	0.424	0.122
10116	47.280	-0.236	-0.604	0.358	0.122
7223	66.830	-0.298	-0.349	0.421	0.123
4536	68.220	-0.301	1.559	0.424	0.123
4707	69.867	-0.298	2.528	0.421	0.123
1171	62.093	-0.299	-0.423	0.423	0.124
10047	67.293	-0.285	-0.349	0.409	0.124
10072	65.600	0.733	1.028	-0.608	0.124
3293	66.313	-0.049	-0.055	0.174	0.125
9025	69.190	-0.299	2.521	0.424	0.125
3266	67.353	0.205	-0.405	-0.080	0.125
12148	68.270	-0.289	1.562	0.415	0.126
6151	62.950	-0.297	-0.423	0.424	0.127
6622	69.120	-0.294	2.583	0.421	0.127
15524	69.670	-0.298	1.631	0.425	0.127
5981	66.813	-0.269	-0.416	0.396	0.127
642	62.927	0.570	1.215	-0.443	0.127
11398	70.087	-0.297	0.586	0.425	0.128
14591	46.670	-0.198	-0.610	0.327	0.128
5156	68.473	-0.296	0.622	0.424	0.128
13794	65.913	-0.224	-0.415	0.353	0.129
6578	68.150	-0.292	0.552	0.421	0.129
14736	66.620	-0.292	-0.415	0.421	0.129
13236	61.060	-0.132	-0.452	0.261	0.129
12597	65.340	-0.291	0.552	0.421	0.129
8375	66.913	-0.294	-0.415	0.424	0.130
11516	64.200	0.010	-0.309	0.121	0.131
9977	68.410	-0.290	-0.350	0.421	0.131
544	64.300	-0.290	1.539	0.421	0.131
4543	63.850	-0.289	-0.356	0.421	0.132
14806	68.860	-0.293	1.523	0.425	0.132
6824	63.690	-0.064	-0.379	0.196	0.133
11219	66.420	-0.291	-0.416	0.425	0.133
6980	69.300	-0.289	0.588	0.422	0.133
14448	68.973	-0.290	0.583	0.423	0.133
1130	69.560	-0.284	1.515	0.417	0.133
6377	58.127	-0.285	-0.427	0.419	0.134
5815	69.060	-0.291	1.552	0.425	0.134
7632	71.180	-0.291	3.525	0.425	0.134
4407	67.007	-0.286	-0.349	0.421	0.134
4723	67.007	-0.290	-0.350	0.424	0.134
314	67.270	-0.284	-0.349	0.419	0.135
1934	68.660	-0.289	0.608	0.425	0.135
8175	69.120	-0.283	2.539	0.419	0.136
8315	55.530	-0.118	-0.321	0.254	0.136
4973	68.590	-0.285	1.563	0.422	0.137
3739	65.390	0.401	1.232	-0.263	0.138
779	62.520	-0.269	-0.526	0.407	0.138
10255	67.570	-0.283	-0.352	0.421	0.138
12219	67.740	-0.286	-0.349	0.424	0.138
12548	67.590	-0.283	-0.351	0.421	0.139
10065	67.000	-0.285	-0.349	0.424	0.139
2461	67.200	-0.276	-0.514	0.415	0.139
14178	67.767	-0.276	-0.352	0.416	0.139
12532	67.790	-0.278	-0.350	0.417	0.140
13251	67.260	-0.286	-0.352	0.426	0.140
1112	68.020	-0.283	-0.350	0.423	0.140
15593	68.540	-0.285	0.587	0.425	0.140
2295	68.227	-0.282	-0.352	0.422	0.140
1958	66.107	-0.283	1.493	0.423	0.140
10473	46.987	-0.226	-0.591	0.366	0.140
3510	62.833	-0.122	-0.420	0.262	0.140
3781	56.770	-0.133	-0.495	0.275	0.142
13654	69.867	-0.284	0.587	0.425	0.142
6767	62.080	-0.277	-0.419	0.418	0.142
616	67.380	-0.282	-0.350	0.423	0.142
4509	47.170	-0.190	-0.584	0.332	0.142
8197	66.847	-0.275	-0.516	0.418	0.143
4558	61.840	-0.272	-0.423	0.415	0.143
6663	67.527	-0.280	1.561	0.424	0.144
1504	62.767	-0.277	-0.420	0.421	0.144
1488	64.467	-0.110	-0.084	0.256	0.146
4589	69.020	-0.277	0.589	0.424	0.146
11682	57.180	-0.094	-0.388	0.241	0.146
1005	62.480	-0.276	-0.420	0.423	0.147
14909	59.780	0.112	-0.238	0.036	0.147
14051	67.147	-0.275	-0.416	0.423	0.148
4561	62.490	-0.274	-0.421	0.422	0.148
7659	62.440	-0.254	-0.356	0.404	0.150
10127	66.640	-0.271	1.499	0.421	0.150
7450	67.753	-0.272	-0.351	0.422	0.151
15549	56.960	-0.025	-0.239	0.176	0.151
1803	47.300	-0.119	-0.517	0.270	0.151
14250	62.870	-0.273	-0.357	0.424	0.151
12234	67.910	-0.272	-0.351	0.423	0.151
1047	66.213	0.731	1.453	-0.579	0.152
4211	67.400	-0.268	-0.349	0.420	0.152
11642	61.440	-0.229	-0.425	0.381	0.152
8383	62.000	-0.038	-0.372	0.191	0.152
811	67.047	-0.271	-0.415	0.424	0.153
8836	67.100	-0.269	-0.415	0.422	0.153
1624	62.047	-0.265	-0.357	0.418	0.153
14640	69.920	-0.266	1.604	0.419	0.153
9861	69.180	-0.264	0.583	0.417	0.153
7027	62.160	-0.264	-0.419	0.417	0.154
328	67.880	-0.269	-0.349	0.424	0.154
12394	66.620	-0.232	0.481	0.387	0.154
6169	52.850	-0.181	-0.333	0.335	0.154
912	69.260	-0.271	1.556	0.426	0.155
4697	61.967	-0.257	-0.422	0.412	0.155
6781	66.310	0.046	-0.032	0.109	0.155
15488	66.790	-0.257	-0.415	0.413	0.155
4315	39.833	-0.201	-0.614	0.357	0.156
13495	65.920	-0.259	0.551	0.415	0.156
8075	64.440	-0.193	-0.398	0.350	0.157
6635	47.527	-0.194	-0.580	0.351	0.157
9508	64.500	-0.266	0.555	0.423	0.157
4529	65.350	0.059	-0.315	0.099	0.158
15017	66.100	-0.259	1.562	0.417	0.158
2596	57.747	-0.247	-0.431	0.405	0.158
8749	66.870	-0.267	-0.350	0.425	0.158
13212	47.020	-0.190	-0.611	0.350	0.160
752	68.760	-0.242	-0.352	0.403	0.161
9714	66.560	-0.259	0.495	0.420	0.162
439	70.393	-0.260	2.548	0.422	0.162
2939	68.767	-0.260	0.586	0.422	0.163
8960	67.520	-0.262	-0.415	0.425	0.163
6033	67.080	-0.260	1.502	0.423	0.163
8079	66.710	-0.174	-0.394	0.337	0.163
15004	67.647	-0.261	-0.351	0.425	0.164
12536	66.590	-0.224	1.476	0.388	0.164
11952	61.060	-0.260	1.456	0.424	0.164
12313	67.170	-0.257	-0.348	0.421	0.164
2665	60.907	0.014	-0.323	0.151	0.165
4293	46.380	-0.170	-0.592	0.335	0.165
8950	64.220	-0.256	0.568	0.421	0.165
1916	67.873	-0.258	-0.276	0.424	0.165
9206	63.410	-0.225	-0.434	0.392	0.166
2643	63.567	-0.255	-0.421	0.422	0.167
13559	66.660	-0.249	-0.381	0.417	0.168
181	64.180	-0.253	0.624	0.421	0.168
5565	65.767	-0.245	-0.417	0.413	0.168
9498	63.690	0.417	0.868	-0.249	0.168
2034	68.573	-0.256	0.585	0.424	0.168
7923	66.820	0.038	-0.444	0.131	0.168
5176	71.013	-0.247	2.528	0.416	0.169
11836	67.260	-0.247	-0.350	0.416	0.169
14224	69.390	-0.255	2.539	0.424	0.169
10210	67.280	-0.250	-0.350	0.419	0.169
6110	68.770	-0.254	1.557	0.423	0.169
1681	68.300	-0.255	-0.351	0.424	0.169
6734	68.080	-0.243	-0.350	0.412	0.169
7130	55.890	-0.252	-0.431	0.422	0.170
2821	62.387	-0.058	-0.246	0.228	0.170
3145	62.327	-0.234	-0.419	0.404	0.170
14865	67.720	-0.245	-0.351	0.415	0.170
5966	69.087	-0.229	0.557	0.399	0.171
7194	66.720	-0.249	-0.416	0.420	0.171
8036	47.000	-0.182	-0.623	0.352	0.171
10886	68.260	-0.249	-0.352	0.420	0.171
14667	66.960	-0.252	-0.350	0.423	0.171
8786	63.660	-0.065	-0.218	0.236	0.171
8679	69.340	-0.254	0.586	0.426	0.172
5836	68.940	-0.252	0.587	0.425	0.173
11201	70.440	-0.250	0.588	0.423	0.173
6543	68.120	-0.248	-0.351	0.422	0.173
11332	69.580	-0.251	1.629	0.425	0.174
11597	67.300	-0.240	-0.415	0.414	0.174
1044	67.880	-0.236	-0.350	0.409	0.174
4486	67.300	-0.248	-0.350	0.421	0.174
648	70.587	-0.245	2.518	0.419	0.174
13145	68.840	-0.247	-0.353	0.422	0.175
4849	56.370	-0.143	-0.450	0.318	0.175
9154	67.220	-0.245	-0.416	0.421	0.176
9449	62.770	-0.056	-0.227	0.232	0.176
3010	67.130	-0.235	-0.415	0.411	0.177
4046	70.320	-0.248	0.587	0.425	0.177
10952	64.720	-0.184	0.554	0.360	0.177
13454	64.590	-0.229	-0.413	0.407	0.178
11016	68.610	-0.247	1.555	0.425	0.178
12858	66.940	-0.234	-0.415	0.413	0.178
10944	59.100	-0.182	-0.471	0.361	0.179
9903	70.630	-0.244	2.569	0.424	0.179
13746	62.167	-0.225	-0.419	0.404	0.179
3295	68.330	-0.245	1.557	0.424	0.179
2602	64.020	-0.240	0.510	0.419	0.179
10615	67.413	-0.237	-0.351	0.417	0.180
13011	66.570	-0.238	-0.415	0.417	0.180
13215	62.313	-0.244	-0.357	0.424	0.180
4199	70.053	-0.244	0.587	0.425	0.180
13149	67.380	-0.208	-0.446	0.388	0.180
6449	69.470	-0.243	0.587	0.424	0.181
940	61.393	-0.239	-0.422	0.420	0.181
6520	62.290	-0.227	-0.421	0.409	0.181
625	65.027	-0.237	0.549	0.419	0.182
14344	53.640	-0.150	-0.325	0.332	0.182
1391	67.540	0.018	-0.276	0.164	0.182
856	67.153	-0.240	0.616	0.422	0.182
7275	67.110	-0.200	-0.392	0.383	0.183
7575	67.620	-0.234	-0.351	0.417	0.183
2532	68.980	-0.242	0.588	0.426	0.183
2006	69.713	-0.242	0.588	0.426	0.183
5554	66.467	-0.239	-0.415	0.422	0.183
3949	67.660	-0.241	0.587	0.425	0.184
10562	67.580	-0.227	-0.416	0.411	0.184
3649	46.873	-0.159	-0.591	0.343	0.184
15437	67.620	-0.234	-0.349	0.418	0.184
11753	68.330	-0.227	0.591	0.411	0.184
1332	69.233	-0.237	0.589	0.421	0.184
8378	65.360	-0.178	0.469	0.363	0.185
2141	62.347	-0.212	-0.359	0.397	0.185
2174	69.180	-0.239	0.586	0.424	0.186
10472	67.020	-0.235	-0.515	0.422	0.187
14337	63.720	0.051	-0.321	0.136	0.187
10893	62.667	-0.231	-0.281	0.418	0.187
8364	65.010	-0.236	-0.420	0.423	0.187
11755	69.450	-0.237	0.585	0.424	0.187
6570	67.393	-0.238	-0.349	0.425	0.187
9811	57.730	-0.070	-0.389	0.257	0.188
6976	70.060	-0.236	2.528	0.425	0.189
3321	67.190	-0.235	-0.349	0.424	0.189
1034	66.040	-0.236	1.523	0.425	0.189
2093	64.967	-0.199	-0.396	0.389	0.189
10553	67.720	-0.196	-0.350	0.386	0.190
1470	64.520	-0.213	-0.398	0.403	0.190
6585	70.610	-0.233	1.617	0.423	0.190
9866	63.330	-0.234	1.458	0.424	0.190
8826	62.300	-0.219	-0.421	0.410	0.191
13422	69.640	-0.233	0.587	0.423	0.191
12577	69.580	-0.233	0.588	0.424	0.191
8808	62.980	-0.232	-0.422	0.422	0.191
8670	68.510	-0.233	0.626	0.424	0.191
9772	69.040	-0.231	1.590	0.423	0.192
11885	66.810	-0.232	-0.415	0.424	0.192
10499	67.220	-0.228	1.548	0.421	0.192
14727	63.120	-0.216	-0.356	0.408	0.193
2808	56.673	0.002	-0.400	0.191	0.193
9793	67.430	-0.227	-0.349	0.420	0.193
9235	69.320	-0.220	1.525	0.414	0.194
14233	63.210	-0.231	0.521	0.426	0.194
329	63.850	-0.219	-0.360	0.413	0.195
14877	68.220	-0.229	0.634	0.424	0.195
8937	59.300	-0.076	-0.258	0.270	0.195
8256	65.260	-0.185	-0.312	0.380	0.195
1747	67.287	-0.228	-0.416	0.423	0.195
11901	68.010	-0.222	-0.349	0.418	0.196
9672	66.940	-0.227	0.523	0.423	0.196
14357	64.060	-0.227	-0.421	0.423	0.196
4102	69.790	-0.228	0.587	0.425	0.197
4014	47.187	-0.170	-0.608	0.369	0.198
7669	62.730	-0.221	-0.357	0.420	0.200
10675	47.100	-0.172	-0.592	0.372	0.200
4446	56.787	-0.140	-0.325	0.340	0.200
10761	67.060	-0.223	-0.415	0.423	0.200
10521	68.380	-0.223	0.587	0.422	0.200
5783	67.740	-0.225	-0.352	0.425	0.200
5016	62.850	-0.225	-0.358	0.425	0.200
2527	64.507	-0.197	0.455	0.397	0.200
6431	68.650	-0.222	0.586	0.423	0.201
4472	68.820	-0.222	0.580	0.423	0.201
14915	68.753	-0.221	0.587	0.423	0.202
8353	62.750	0.110	-0.376	0.092	0.202
7210	66.780	-0.217	-0.415	0.419	0.202
7775	69.560	-0.221	1.607	0.423	0.202
15515	62.870	-0.088	-0.063	0.291	0.202
9374	63.530	-0.221	0.522	0.424	0.202
6645	67.953	-0.219	-0.351	0.422	0.203
942	64.840	-0.217	0.563	0.420	0.203
2832	67.280	-0.186	-0.312	0.389	0.203
2845	69.667	-0.222	1.555	0.425	0.204
7227	61.980	-0.212	-0.423	0.416	0.204
2873	62.267	-0.217	-0.419	0.421	0.204
6932	69.240	-0.221	2.544	0.425	0.204
9256	62.420	-0.219	-0.354	0.423	0.204
12977	67.420	-0.219	-0.353	0.424	0.205
1614	67.173	-0.201	-0.397	0.407	0.205
11438	66.530	-0.211	-0.415	0.417	0.206
5657	62.540	-0.218	-0.359	0.425	0.207
9391	68.290	-0.217	0.595	0.423	0.207
3014	67.540	-0.216	-0.349	0.423	0.207
3996	56.380	-0.171	0.496	0.377	0.207
1062	70.393	-0.217	2.562	0.424	0.207
9906	65.910	0.113	-0.453	0.094	0.208
4819	65.060	0.443	1.260	-0.235	0.208
9647	67.970	-0.185	-0.366	0.393	0.208
8034	65.493	0.029	-0.306	0.179	0.208
2124	46.447	-0.122	-0.599	0.330	0.208
6388	69.340	-0.216	1.524	0.425	0.208
966	66.733	0.187	0.074	0.022	0.209
12478	69.427	-0.215	0.639	0.423	0.209
9571	68.960	-0.214	1.557	0.423	0.209
8112	64.380	-0.197	-0.401	0.406	0.209
6404	63.853	0.660	1.447	-0.451	0.209
12695	67.120	-0.214	-0.350	0.424	0.210
4861	67.660	-0.208	-0.350	0.419	0.210
13131	57.940	-0.203	0.535	0.413	0.210
12519	64.950	-0.212	0.568	0.422	0.211
142	68.660	-0.214	0.587	0.425	0.211
992	67.020	-0.209	-0.417	0.420	0.211
8809	61.707	-0.211	0.513	0.422	0.211
6848	62.373	-0.213	-0.359	0.424	0.211
9737	68.660	-0.214	-0.350	0.425	0.211
3024	62.073	-0.212	-0.357	0.423	0.211
14648	66.627	-0.206	-0.415	0.418	0.211
8910	62.040	0.357	1.179	-0.145	0.212
3737	68.940	-0.209	0.588	0.421	0.212
1245	68.620	-0.210	1.551	0.423	0.213
11204	67.360	-0.211	-0.513	0.424	0.213
21	68.967	-0.210	0.586	0.424	0.214
346	62.580	-0.200	-0.421	0.414	0.214
4302	47.120	-0.106	-0.517	0.321	0.215
10735	67.953	-0.209	0.677	0.424	0.215
5535	65.100	-0.064	-0.225	0.279	0.215
3259	69.513	-0.208	1.607	0.424	0.215
7306	67.107	0.020	-0.394	0.196	0.215
12050	66.220	-0.176	-0.450	0.392	0.216
1770	63.213	-0.116	0.518	0.332	0.216
14903	67.647	-0.204	-0.350	0.421	0.216
11601	69.380	-0.208	1.550	0.424	0.217
13573	68.360	-0.186	0.533	0.403	0.217
3933	69.187	-0.196	1.585	0.413	0.217
12982	63.260	-0.206	0.522	0.423	0.217
13474	67.470	-0.202	-0.351	0.420	0.217
3905	65.140	-0.201	-0.396	0.420	0.218
3745	68.320	-0.205	0.583	0.424	0.219
9385	68.890	-0.205	2.565	0.424	0.219
4658	62.360	-0.100	-0.251	0.319	0.219
9707	64.090	-0.097	-0.332	0.317	0.220
3489	66.400	-0.204	-0.415	0.424	0.220
10966	67.280	-0.197	-0.276	0.418	0.220
7004	64.840	0.066	-0.403	0.155	0.221
1790	65.353	-0.018	-0.427	0.239	0.221
4235	69.140	-0.191	0.586	0.413	0.222
4487	68.720	-0.202	1.553	0.423	0.222
5788	62.370	-0.199	-0.421	0.421	0.222
1294	57.380	-0.046	-0.315	0.268	0.222
3628	67.220	-0.201	-0.378	0.423	0.222
4522	68.740	-0.158	1.564	0.380	0.222
2955	63.890	-0.200	0.515	0.423	0.222
2418	62.140	-0.199	-0.421	0.421	0.223
14689	66.887	-0.198	0.618	0.421	0.223
4274	67.153	-0.181	-0.415	0.403	0.223
7609	67.073	-0.201	-0.350	0.424	0.223
5852	68.400	-0.191	0.643	0.416	0.225
1058	69.640	-0.199	0.586	0.424	0.225
12252	67.847	-0.195	-0.350	0.421	0.225
3512	62.520	0.331	1.164	-0.105	0.227
11132	66.700	-0.193	-0.351	0.420	0.227
4999	67.260	-0.197	-0.415	0.425	0.228
11576	61.600	-0.150	-0.335	0.378	0.228
1984	68.753	-0.188	0.578	0.416	0.228
8730	68.330	-0.192	0.582	0.420	0.228
7778	62.340	-0.154	-0.321	0.382	0.228
5817	68.790	-0.197	1.649	0.425	0.228
12101	69.270	-0.196	2.539	0.425	0.228
11961	66.900	-0.187	-0.415	0.416	0.229
11181	66.860	-0.196	-0.350	0.425	0.229
5450	62.560	-0.112	-0.311	0.341	0.229
5857	67.793	-0.188	-0.350	0.417	0.229
1964	67.193	-0.191	-0.352	0.421	0.230
10669	55.180	-0.111	-0.323	0.341	0.230
10581	63.040	-0.179	-0.420	0.409	0.230
1123	62.147	-0.094	-0.322	0.324	0.230
9408	67.050	-0.191	-0.415	0.421	0.231
10069	68.730	-0.188	0.584	0.419	0.231
11511	66.587	-0.191	-0.416	0.423	0.231
1923	62.960	-0.190	-0.421	0.422	0.232
4306	64.847	-0.159	-0.398	0.390	0.232
9281	69.433	-0.193	1.593	0.425	0.232
5173	67.733	-0.192	-0.382	0.425	0.232
4462	65.120	-0.168	0.470	0.401	0.233
8585	63.800	-0.193	-0.417	0.425	0.233
9956	64.820	-0.002	-0.394	0.235	0.233
9122	65.470	-0.192	0.518	0.425	0.233
1599	65.080	-0.187	1.540	0.420	0.233
6689	70.180	-0.190	0.587	0.423	0.233
12203	63.360	-0.078	-0.246	0.312	0.234
